 Toyota Corolla Corolla ,9.500, 2004 | 180000 km,Guayas
 Chevrolet Corsa Corsa Evolution 1.8 ,7.700, 2004 | 160000 km,Pichincha ( Quito )
 Toyota Corolla 1.8 ,9.800, 2004 | 280000 km,Pichincha ( Quito )
 Chevrolet Corsa 2004 ,7.200, 2004 | 317741 km,Los Ríos
 Toyota Yaris 1.5 Sedan ,10.800, 2004 | 155000 km,Pichincha ( Quito )
 Hyundai Matrix 1.6 ,7.100, 2004 | 282000 km,Guayas
 Chevrolet Corsa Evolution 1.8 ,7.200, 2004 | 999999 km,El Oro
 Hyundai Matrix Gasolina Motor 1.6 ,7.700, 2004 | 260500 km,Guayas
 Renault Twingo Precio Negociable ,5.500, 2004 | 193000 km,Guayas
 Chevrolet Trailblazer Ltz 4x4 V6 ,8.000, 2004 | 234000 km,Guayas
 Hyundai Elantra Elantra ,6.600, 2004 | 600000 km,Guayas
 Chevrolet Grand Vitara 2.0 ,10.000, 2004 | 285000 km,Los Ríos
 Mazda Mazda 6 Mazda 6 ,9.900, 2004 | 134000 km,Pichincha ( Quito )
 Skoda Fabia Fabia 1.4 Año 2004 ,6.000, 2004 | 300 km,Pichincha ( Quito )
 Chevrolet Corsa Normal ,7.700, 2004 | 264030 km,Cañar
 Volkswagen Polo Aire Acondicionado ,9.400, 2004 | 179000 km,Chimborazo
 Honda Cr-v Cr-v ,13.000, 2004 | 180000 km,Pichincha ( Quito )
 Renault Scénic 1.6 Mt ,8.000, 2004 | 208000 km,Santo Domingo De Los Tsáchilas
 Toyota Rav4 Full ,15.000, 2004 | 153000 km,Sucumbíos
 Toyota Yaris 1.300 Cc ,8.300, 2004 | 183000 km,Pichincha ( Quito )
 Ford Explorer Usa ,15.000, 2004 | 136000 km,Pichincha ( Quito )
 Hyundai Getz Tres Puertas 1.3 ,7.500, 2004 | 265000 km,Azuay
 Dahijatsu Charade 2004 ,4.800, 2004 | 290000 km,Guayas
 Chevrolet Luv Chevrolet Luv ,10.000, 2004 | 370000 km,Santo Domingo De Los Tsáchilas
 Fiat Palio 2004 1.6 ,5.000, 2004 | 167785 km,Pichincha ( Quito )
 Lada 115 Lada 115gl ,4.900, 2004 | 316000 km,Pichincha ( Quito )
 Hyundai Matrix No Full Equipo ,8.000, 2004 | 419050 km,El Oro
 Nissan Otros Modelos Xterra ,17.000, 2004 | 175000 km,Pichincha ( Quito )
 Volkswagen New Beetle New Beetle ,17.500, 2006 | 149000 km,Pichincha ( Quito )
 Toyota Corolla Vvt-i 16 Valve ,11.500, 2006 | 163000 km,Pichincha ( Quito )
 Hyundai Atos Atos Prime ,6.500, 2006 | 298000 km,Pichincha ( Quito )
 Chevrolet Astra Hatchback ,8.200, 2006 | 135000 km,Guayas
 Chevrolet Optra Limited ,8.000, 2006 | 225 km,Guayas
 Volkswagen Saveiro Saveiro ,9.200, 2006 | 180000 km,Pichincha ( Quito )
 Renault Logan 1.6 ,4.600, 2006 | 309 km,Pichincha ( Quito )
 Renault Logan 1.6 ,4.500, 2006 | 194000 km,Tungurahua
 Nissan Murano Sl 4wd At ,16.400, 2006 | 129000 km,Pichincha ( Quito )
 Kia Sportage Corea Del Sur ,10.500, 2006 | 170000 km,Pichincha ( Quito )
 Toyota Yaris Nitro Yaris Standar ,7.900, 2006 | 150000 km,Pichincha ( Quito )
 Chevrolet Aveo Koreana ,7.700, 2006 | 197000 km,Manabí
 Chevrolet D-max Luv D-max ,10.400, 2006 | 310000 km,Imbabura
 Fiat Palio Palio Adventure ,8.000, 2006 | 206000 km,Pichincha ( Quito )
 Hyundai Tucson Jeep ,1, 2006 | 150000 km,Pichincha ( Quito )
 Toyota Yaris Nitro ,9.000, 2006 | 180000 km,Cotopaxi
 Chevrolet Grand Vitara Limited ,10.500, 2006 | 219240 km,Pichincha ( Quito )
 Chevrolet Aveo Aveo Gt 1.4 Full ,8.950, 2006 | 158000 km,Cañar
 Mercedes-benz Otros Modelos Full Equipo ,12.800, 2006 | 252400 km,Pichincha ( Quito )
 Nissan Sentra Sentra B15 ,7.800, 2006 | 278000 km,Guayas
 Chevrolet Aveo Ls 1.4 ,8.000, 2006 | 300000 km,Guayas
 Peugeot 206 Berlina ,5.000, 2006 | 199000 km,Pichincha ( Quito )
 Volkswagen Bora Bora ,11.500, 2006 | 172000 km,El Oro
 Volkswagen Gol Confortline 1.8 ,8.000, 2006 | 207000 km,Pichincha ( Quito )
 Chevrolet Aveo Aveo Chevytaxi Ex Taxi ,5.800, 2006 | 210000 km,Pichincha ( Quito )
 Chevrolet D-max Optima ,10.500, 2006 | 194000 km,Pichincha ( Quito )
 Chevrolet D-max Venta De Camioneta Dmax Luv D 4x2 2006 ,14.200, 2006 | 160000 km,Pichincha ( Quito )
 Toyota Corolla Corolla 1.8 Full ,20.000, 2006 | 35000 km,Pichincha ( Quito )
 Multimarcas Todos Los Modelos Consulta Yá ,6.000, 2006 | 50 km,Pichincha ( Quito )
 Citroën C3 C3 ,7.500, 2006 | 208000 km,Pichincha ( Quito )
 Chevrolet Vitara Chevrolet Xl7 ,12.500, 2006 | 194000 km,Pichincha ( Quito )
 Lada 111 Manual ,4.800, 2006 | 163000 km,Pichincha ( Quito )
 Chevrolet Optra Optra Hatchback ,9.000, 2006 | 174000 km,Pichincha ( Quito )
 Nissan Patrol Grx 4x4 ,28.900, 2006 | 135000 km,Pichincha ( Quito )
 Bmw X5 X5 3.0i ,27.300, 2006 | 183000 km,Pichincha ( Quito )
 Peugeot 206 Peugeot 206 Semifull ,7.900, 2006 | 178000 km,Pichincha ( Quito )
 Ford F150 2006 ,14.000, 2006 | 281000 km,Azuay
 Mazda Mazda B2600 2006 Ful Full ,9.000, 2006 | 245773 km,Imbabura
 Volkswagen Gol Gol 1.8 Full A/c ,8.700, 2006 | 140000 km,Pichincha ( Quito )
 Ford F150 F150 Crew Cab ,18.500, 2006 | 211000 km,Azuay
 Mazda B2200 Cabina Doble Negociable ,14.000, 2006 | 218988 km,Cotopaxi
 Hyundai Santa Fe Santa Fe 4x4 Full ,16.500, 2006 | 180000 km,Loja
 Mazda Pick Up B-2200 ,10.000, 2006 | 120000 km,Esmeraldas
 Ssangyong Musso Sport Diesel Camioneta Coreana ,10.800, 2006 | 282000 km,Pichincha ( Quito )
 Hyundai Terracan 4x4 ,13.000, 2006 | 202000 km,Guayas
 Chevrolet Optra Disigne ,8.400, 2006 | 230000 km,Pichincha ( Quito )
 Mitsubishi Montero Mitsubishi Montero ,19.900, 2006 | 100304 km,Guayas
 Chevrolet Optra Por Motivo De Viaje ,7.500, 2006 | 4635 km,Guayas
 Chevrolet Zafira 2003 Motor 2.0 ,9.200, 2003 | 301000 km,Pichincha ( Quito )
 Peugeot 307 Peugeot 307 /1.6 ,4.200, 2003 | 265001 km,Pichincha ( Quito )
 Chevrolet Corsa Año 2003 Motor 1.800 ,6.600, 2003 | 265000 km,Pichincha ( Quito )
 Kia Spectra . ,3.300, 2003 | 312000 km,Pichincha ( Quito )
 Mitsubishi Mitsubishi 3.5tonel. Turbo Intercooler ,12.000, 2003 | 180000 km,Esmeraldas
 Ford Explorer Explorer Xlt V6 ,10.000, 2003 | 268000 km,Guayas
 Chevrolet Corsa 1.8 ,6.800, 2003 | 267000 km,Pichincha ( Quito )
 Nissan Sentra Versión Wagon ,5.500, 2003 | 785 km,Azuay
 Chevrolet Astra Versión 2003 ,8.990, 2003 | 190000 km,Imbabura
 Volswagen Gol Confort ,6.500, 2003 | 266000 km,Tungurahua
 Ssangyong Rx 320 320 ,9.100, 2003 | 69000 km,Manabí
 Chevrolet Luv Camioneta Chevrolet ,12.800, 2003 | 660 km,Carchi
 Volkswagen Golf Golf 1.6 ,9.500, 2003 | 166324 km,Pichincha ( Quito )
 Hyundai Santa Fe 2003 ,9.500, 2003 | 250 km,Guayas
 Chevrolet Corsa Evolution ,7.000, 2003 | 240245 km,Pichincha ( Quito )
 Chevrolet Luv 4x2 ,11.250, 2003 | 380000 km,Santo Domingo De Los Tsáchilas
 Hyundai Santa Fe Santa Fe ,15.000, 2003 | 200000 km,Manabí
 Kia Sportage Full ,10.490, 2003 | 192000 km,Pichincha ( Quito )
 Volkswagen Gol Gol 1.8 Full ,7.200, 2003 | 250000 km,Pichincha ( Quito )
 Chevrolet Corsa Chevrolet ,5.500, 2003 | 323771 km,Bolívar
 Hyundai Getz 1.6 ,7.300, 2003 | 260000 km,Cotopaxi
 Chevrolet Luv Chevrolet ,10.200, 2003 | 300000 km,Santo Domingo De Los Tsáchilas
 Chevrolet Corsa Evolution 1.8 ,7.000, 2003 | 180000 km,Guayas
 Lada Niva 2003 Aventure 1.7i ,6.400, 2003 | 227980 km,Pichincha ( Quito )
 Renault Mégane Clasic 1.6 ,6.000, 2003 | 300000 km,Guayas
 Mazda 323 Mazda323 ,4.500, 2003 | 188856 km,Zamora Chinchipe
 Honda Accord Ex K24 ,15.000, 2003 | 300000 km,Pichincha ( Quito )
 Chevrolet Luv Luv C/d V6 4x4 ,1.100.000, 2003 | 150000 km,Pichincha ( Quito )
 Chevrolet Luv Luv 2.2 ,11.000, 2003 | 420000 km,Napo
 Chevrolet Luv 4x2 V6 ,10.500, 2003 | 280000 km,Guayas
 Chevrolet Corsa Negociable ,5.300, 2003 | 378989 km,Pichincha ( Quito )
 Chevrolet Evolution 1.8 2003 ,8.500, 2003 | 99500 km,Pichincha ( Quito )
 Toyota 4runner 4runner ,14.900, 2003 | 250000 km,Pichincha ( Quito )
 Chevrolet Alto Chevrolet Alto ,5.000, 2003 | 270 km,Pichincha ( Quito )
 Hyundai Santa Fe 2003 Cc2.7 ,7.500, 2003 | 150000 km,Chimborazo
 Kia Rio Koreano ,5.800, 2003 | 300000 km,Guayas
 Chevrolet Corsa 1.8 Std Hatchback ,7.500, 2003 | 286000 km,Tungurahua
 Honda Pilot Pilot ,17.500, 2003 | 151000 km,Pichincha ( Quito )
 Kia Sportage Full ,8.500, 2003 | 330000 km,Tungurahua
 Toyota Rav4 Vendo Toyota Rav-4 U ,13.500, 2003 | 224591 km,Azuay
 Chevrolet Grand Vitara Grand Vitara V6 2.5 ,10.000, 2003 | 400000 km,Guayas
 Chevrolet Corsa Hatchback ,6.900, 2003 | 250 km,Azuay
 Chevrolet Corsa 1.8 Full ,7.900, 2003 | 317000 km,Pichincha ( Quito )
 Peugeot Peugeot 406 Berlina ,4.500, 2003 | 183000 km,Guayas
 Hyundai Accent Verna 2003 1.6 ,6.900, 2003 | 400000 km,Guayas
 Toyota Yaris Manual ,8.000, 2003 | 305772 km,Pichincha ( Quito )
 Volkswagen Parati Parati ,6.900, 2003 | 335000 km,Pichincha ( Quito )
 Chevrolet Luv Chevrolet Luv ,10.400, 2003 | 392000 km,Imbabura
 Toyota Land Cruiser Toyota Coaster Buseta ,18.000, 2000 | 3 km,Esmeraldas
 Chevrolet Silverado 2.5 ,8.500, 2000 | 348000 km,Manabí
 Chevrolet Rodeo 4x4 ,12.000, 2000 | 347818 km,Cotopaxi
 Lexus 450 H Usa Lexus 450 H Usa 450 Híbrido ,30.500, 2000 | 1500 km,Guayas
 Daewoo Matiz Std ,4.100, 2000 | 250000 km,Guayas
 Chevrolet Luv 2.0 ,9.000, 2000 | 250000 km,Pichincha ( Quito )
 Chevrolet Alto Chevrolet Alto ,6.200, 2000 | 170000 km,Pichincha ( Quito )
 Toyota Yaris Semi-full ,7.500, 2000 | 300 km,Azuay
 Volkswagen Gol Gol ,6.800, 2000 | 1 km,Imbabura
 Todas Todos Todos ,1.234, 2000 | 111111 km,Guayas
 Renault Scénic Renault Scenic 1.6 ,3.800, 2002 | 250000 km,Pichincha ( Quito )
 Hyundai Terracan 2.5 ,5.000, 2002 | 300000 km,Guayas
 Chevrolet Grand Vitara Gran Vitara ,7.800, 2002 | 310464 km,Cotopaxi
 Hyundai H100 H100 ,5.000, 2002 | 1 km,Santo Domingo De Los Tsáchilas
 Toyota Rav4 Full ,12.500, 2002 | 260000 km,Azuay
 Hyundai Accent 1500 ,5.000, 2002 | 150000 km,Esmeraldas
 Chevrolet Corsa Wind 1.4 Negociable ,6.800, 2002 | 6973 km,Tungurahua
 Renault Scénic Scenic ,8.300, 2002 | 227000 km,Pichincha ( Quito )
 Hyundai H1 Starex ,10.500, 2002 | 550000 km,Loja
 Daewoo Lanos 1.5 ,5.000, 2002 | 700 km,Manabí
 Skoda Fabia Combi Fabia Combi ,5.000, 2002 | 590000 km,Guayas
 Volkswagen Gol Gol 1.8 ,6.500, 2002 | 273242 km,Chimborazo
 Chevrolet Blazer Mini ,8.200, 2002 | 1111 km,Manabí
 Nissan Sentra Sentra B15 ,7.800, 2002 | 193559 km,Pichincha ( Quito )
 Chevrolet Blazer Mini ,7.500, 2002 | 1 km,Los Ríos
 Kia Kia Seres Motor2700 ,8.500, 2002 | 1 km,Pichincha ( Quito )
 Toyota Prado Prado Gx Select ,15.500, 2002 | 218329 km,Pichincha ( Quito )
 Chevrolet Grand Vitara Grand Vitara V6 ,13.500, 2002 | 233261 km,Pichincha ( Quito )
 Gol Gol 2002 1.8 ,6.000, 2002 | 260 km,Pichincha ( Quito )
 Nissan Sentra B13 ,5.300, 2002 | 299996 km,Guayas
 Toyota Rav4 2002 1.8l ,10.000, 2002 | 357000 km,Pichincha ( Quito )
 Toyota Stout Cajón ,8.500, 2002 | 293926 km,Azuay
 Mazda 323 Hatch Back ,7.100, 2002 | 43 km,Pichincha ( Quito )
 Volkswagen Gol 1.8 Gol Gol Confort 1.8 ,6.700, 2002 | 218000 km,Pichincha ( Quito )
 Mitsubishi Montero Montero Blister 3.5 ,22.800, 2002 | 194000 km,Pichincha ( Quito )
 Renault Twingo Twingo2002 ,3.200, 2002 | 100000 km,Azuay
 Volkswagen Gol Gol ,6.900, 2002 | 180000 km,Pichincha ( Quito )
 Chevrolet Vitara Vitara 3 Puertas ,8.300, 2002 | 254 km,Pichincha ( Quito )
 Chevrolet Luv Luv ,9.500, 2002 | 1 km,Imbabura
 Ford F150 V6 4x4 Motor 4.2 T/a ,10.500, 2002 | 146 km,Guayas
 Volkswagen Gol Gol 1.8 ,5.500, 2002 | 200000 km,Azuay
 Daihatsu Cuore 2002 ,6.200, 2002 | 23600 km,Guayas
 Toyota Rav4 4x2 5p T/m ,12.500, 2002 | 320000 km,Pichincha ( Quito )
 Nissan X-trail 4x2 ,10.300, 2002 | 158260 km,Pichincha ( Quito )
 Chevrolet Rodeo 4x4 ,11.200, 2002 | 218 km,Pichincha ( Quito )
 Chevrolet Corsa 1.4 ,6.200, 2002 | 251000 km,Loja
 Kia Carnival 7 Pasajeros ,11.500, 2002 | 174000 km,Pichincha ( Quito )
 Peugeot 206 Peugeot Año 2002 ,5.500, 2002 | 211000 km,Pichincha ( Quito )
 Mazda 323 Mazda Allegro 1.6 ,7.800, 2002 | 210000 km,Guayas
 Skoda Fabia Station ,5.000, 2002 | 250000 km,Guayas
 Ford Explorer Eddie Bauer ,9.990, 2002 | 163000 km,Guayas
 Kia Rio 2002 ,3.500, 2002 | 43528 km,Esmeraldas
 Honda Cr-v Cr-v ,11.500, 2002 | 312000 km,Chimborazo
 Renault Twingo 2002 ,4.000, 2002 | 180000 km,Pichincha ( Quito )
 Mitsubishi Montero Sport ,15.000, 2002 | 217000 km,Azuay
 Chevrolet Astra Hatbacks ,6.500, 2002 | 207000 km,Pichincha ( Quito )
 Renault Clio Rte ,6.200, 2002 | 179552 km,Azuay
 Chevrolet Alto Chevrolet Alto ,5.000, 2002 | 100000 km,Azuay
 Jeep Grand Cherokee Jeep ,10.500, 2001 | 235000 km,Pichincha ( Quito )
 Daewoo Lanos Sedan ,5.300, 2001 | 172500 km,Pichincha ( Quito )
 Chevrolet Trooper 4x4 ,10.800, 2001 | 305000 km,Los Ríos
 Ford Explorer Xlt ,10.300, 2001 | 312 km,Pichincha ( Quito )
 Toyota Yaris 2001 ,5.700, 2001 | 287000 km,Manabí
 Chevrolet Grand Vitara Gran Vitara Japones ,9.899, 2001 | 300000 km,Guayas
 Chevrolet Grand Vitara 4x4 ,9.800, 2001 | 300000 km,Guayas
 Mitsubishi Montero Blister 2001 ,18.500, 2001 | 253000 km,Azuay
 Chevrolet Grand Vitara Gran Vitara 4x4 ,10.300, 2001 | 252000 km,Pichincha ( Quito )
 Chevrolet Grand Vitara Full 4x4.....2001 ,10.500, 2001 | 195 km,Pichincha ( Quito )
 Hyundai Matiz 2001 ,4.250, 2001 | 1 km,Pichincha ( Quito )
 Lada Niva Niva ,5.500, 2001 | 253576 km,Guayas
 Mercedes-benz Clase E E240 ,22.500, 2001 | 52000 km,Pichincha ( Quito )
 Chevrolet Astra Coupe 2001 Gls ,5.500, 2001 | 256000 km,Guayas
 Toyota Hilux . ,8.200, 2001 | 5663 km,Pichincha ( Quito )
 Daewoo Matiz Matiz Reparado ,5.100, 2001 | 146000 km,Pichincha ( Quito )
 Daihatsu Terios 4x4 Full Time ,8.000, 2001 | 360000 km,Guayas
 Mazda Mazda 2 2001 ,5.800, 2001 | 1 km,Manabí
 Chevrolet Corsa Corsa Wind 1.4 A\c ,5.000, 2001 | 312124 km,Los Ríos
 Skoda Octavia Skoda Octavia 1.6 ,5.990, 2001 | 200000 km,Santo Domingo De Los Tsáchilas
 Chevrolet Esteem Esteem Sw ,7.500, 2001 | 250000 km,Pichincha ( Quito )
 Mercedes-benz Clase C C200 Kompressor ,13.399, 2001 | 150 km,Pichincha ( Quito )
 Kia Sportage Sportage Wagon ,8.000, 2001 | 250000 km,Pichincha ( Quito )
 Mazda 2001 4x4 ,11.500, 2001 | 324090 km,Morona Santiago
 Nissan Pathfinder 2001 ,9.800, 2001 | 280000 km,Pichincha ( Quito )
 Chevrolet Corsa Estandart ,6.300, 2001 | 190000 km,Azuay
 Chevrolet Blazer Automática ,6.500, 2001 | 250000 km,Guayas
 Lada Niva Ventura 1 ,6.500, 2001 | 248700 km,Pichincha ( Quito )
 Chevrolet D-max Se Vende ,11.000, 2001 | 40 km,Pichincha ( Quito )
 Wolswagen Gol 2001 ,6.200, 2001 | 320000 km,Chimborazo
 Skoda Fabia Fabia ,4.500, 2001 | 653066 km,Manabí
 Renault Mégane Full Equipo- A/c ,7.500, 2001 | 136000 km,Pichincha ( Quito )
 Chevrolet Astra Astra Sedan ,6.800, 2001 | 250000 km,Pichincha ( Quito )
 Chevrolet Corsa 1.4 3 Puertas ,4.900, 2001 | 269000 km,Cotopaxi
 Kia Sportage Caja Manual 4*4 ,8.000, 2001 | 164000 km,Pichincha ( Quito )
 Toyota Land Cruiser Prado Vx T/ M ,13.000, 2001 | 549700 km,Guayas
 Chevrolet Silverado Silverado ,4.800, 2001 | 220000 km,Pichincha ( Quito )
 Chevrolet Vitara 1.6 Inyección ,8.500, 2001 | 260000 km,Morona Santiago
 Hyundai Accent Verna ,5.500, 2001 | 30000 km,Guayas
 Wolksbagen 2001 Jetta 2001 ,7.000, 2001 | 300000 km,Pichincha ( Quito )
 Chevrolet Grand Vitara Grand Vitara 4x4 3p ,9.200, 2001 | 300000 km,Manabí
 Hyundai H100 Camion Con Balde ,7.500, 2001 | 330000 km,Pichincha ( Quito )
 Toyota Crown Royal Saloon Versión Limitada ,12.000, 2001 | 150000 km,Pichincha ( Quito )
 Hyundai Accent Accent ,5.900, 2001 | 274000 km,Azuay
 Chevrolet Grand Vitara 4x4. 2001 ,9.800, 2001 | 172 km,Pichincha ( Quito )
 Chevrolet Trooper Trooperwagon Japonés ,12.900, 2001 | 2 km,Imbabura
 Skoda Skoda Felicia 2001 ,5.100, 2001 | 185000 km,Guayas
 Chevrolet Grand Vitara Automático 4x4 ,11.500, 2001 | 135000 km,Pichincha ( Quito )
 Mitsubishi Montero Montero ,7.500, 1999 | 232000 km,Santo Domingo De Los Tsáchilas
 Mazda Mazda B2600 4x4 Full Inyeccion ,7.200, 1999 | 480000 km,Pichincha ( Quito )
 Chevrolet Rodeo 4x2 ,5.800, 1999 | 400 km,Guayas
 Volkswagen Gol Gol ,5.000, 1999 | 134000 km,Pichincha ( Quito )
 Jeep Cherokee 4.0 Litros Automático ,10.500, 1999 | 284815 km,Guayas
 Ford Ranger Cabina Y Media ,8.500, 1999 | 230 km,Pichincha ( Quito )
 Mitsubishi Galant Galant ,8.490, 1999 | 177000 km,Guayas
 Chevrolet Vitara Vitara 5p 4x4 ,10.990, 1999 | 145000 km,Pichincha ( Quito )
 Chevrolet Trooper Trooper 5p St ,12.500, 1999 | 426795 km,Pichincha ( Quito )
 Toyota Corolla Americana ,8.000, 1999 | 14000 km,Azuay
 Volkswagen Vento Vento ,6.200, 1999 | 250000 km,Pichincha ( Quito )
 Mazda 323 Sedan ,6.000, 1999 | 33500 km,Tungurahua
 Chevrolet Corsa Sport 99 ,7.200, 1999 | 206013 km,Imbabura
 Volkwagen Sedan 1.8 ,5.800, 1999 | 316000 km,Pichincha ( Quito )
 Chevrolet Corsa Coupe ,6.700, 1999 | 98793 km,Pichincha ( Quito )
 Mercedes-benz Clase C Elegance - Kompressor ,16.000, 1999 | 196000 km,Guayas
 Mazda 323 Coupe ,5.300, 1999 | 325000 km,Chimborazo
 Chevrolet Forsa Chevrolet Forsa ,5.800, 1999 | 1999 km,Loja
 Chevrolet Vitara Vitara 3 Puertas 4x4 ,7.200, 1999 | 275598 km,Santo Domingo De Los Tsáchilas
 Nissan Primera Nissan Primera ,7.000, 1999 | 215000 km,Pichincha ( Quito )
 Chevrolet Esteem 1999 ,4.500, 1999 | 236623 km,Guayas
 Volkswagen Gol Gol ,5.200, 1999 | 160123 km,Imbabura
 Daewoo Lanos Lanos 1.5 ,4.500, 1999 | 1 km,Tungurahua
" Mitsubishi Montero Blister, ",15.000, 1999 | 200000 km,Azuay
 Volkswagen Parati Parati ,4.500, 1999 | 400000 km,Pichincha ( Quito )
 Chevrolet Forsa Ninguna ,4.000, 1999 | 4856 km,Carchi
 Ford Cargo Volqueta ,24.000, 1999 | 1 km,Pichincha ( Quito )
 Chevrolet Luv Venderlo Negociable ,6.000, 1999 | 2000 km,Guayas
 Mazda 323 Hatchback ,5.300, 1999 | 325000 km,Chimborazo
 Hyundai H100 Gasolina ,8.500, 1999 | 1 km,Guayas
 Chevrolet Corsa Wind ,4.000, 1999 | 10000 km,Guayas
 Chevrolet Esteem Full ,7.200, 1999 | 340000 km,Guayas
 Daewoo Lanos 5 Puertas ,4.200, 1999 | 300000 km,Guayas
 Toyota Tercel 1.5 ,3.200, 1999 | 19000 km,Guayas
 Toyota Rav4 4 Puertas Awd ,10.000, 1998 | 275000 km,Pichincha ( Quito )
 Daewoo Tico Sl ,2.500, 1998 | 65000 km,Guayas
 Nissan Primera Glx ,8.000, 1998 | 189000 km,Pichincha ( Quito )
 Honda Cr-v Honda Crv 98 ,8.900, 1998 | 35000 km,Pichincha ( Quito )
 Volgswagen Saveiro Saveiro 1998 ,4.800, 1998 | 123456 km,Chimborazo
 Mitsubishi Montero 5p ,10.500, 1998 | 248000 km,Pichincha ( Quito )
 Suzuki Forsa 98 ,6.800, 1998 | 135000 km,Pichincha ( Quito )
 Ford Ranger Camioneta ,7.500, 1998 | 380000 km,Cotopaxi
 Hyundai Accent Gls ,5.500, 1998 | 294200 km,Pichincha ( Quito )
 Mazda 323 323 ,4.750, 1998 | 272000 km,Tungurahua
 Honda Crv 1998 3.2 ,8.500, 1998 | 151852 km,Pichincha ( Quito )
 Volvo S70 1998 ,5.500, 1998 | 144320 km,Pichincha ( Quito )
 Honda Cr-v 4x4 Manual. ,8.500, 1998 | 1 km,Pichincha ( Quito )
 Mitsubishi Lancer 1998 ,6.600, 1998 | 308600 km,Guayas
 Chevrolet Forsa Coupe ,7.500, 1998 | 80000 km,Imbabura
 Mazda 323 3 Puertas ,6.500, 1998 | 2019 km,Chimborazo
 Chevrolet Rodeo 4x2 2.6cc. ,8.300, 1998 | 570000 km,Pichincha ( Quito )
 Mazda 323 Station Wagon ,6.300, 1998 | 60 km,Pichincha ( Quito )
 Daewoo Cielo 1998 ,4.200, 1998 | 200000 km,Pichincha ( Quito )
 Ford Explorer Ford Explorer ,7.300, 1998 | 380000 km,Pichincha ( Quito )
 Land Rover Defender Lti ,20.000, 1998 | 200000 km,Pichincha ( Quito )
 Chevrolet Forsa 1998 ,5.300, 1998 | 83000 km,Pichincha ( Quito )
 Nissan 1200 Pick Up ,8.350, 1998 | 2000 km,Pichincha ( Quito )
 Ford F150 Ford 150 4x2 ,8.300, 1998 | 11111 km,Imbabura
 Skoda Felicia Skoda Felicia ,4.000, 1998 | 0 km,Pichincha ( Quito )
 Ford Explorer Explorer Elite ,8.000, 1998 | 285000 km,Pichincha ( Quito )
 Chevrolet Esteem Esteem 1.6 ,3.000, 1998 | 0 km,Pichincha ( Quito )
 Mazda Mazda 2600 4x4 Camioneta 2 Puertas ,1, 1998 | 1 km,Manabí
 Chevrolet Blazer Mini Blazer ,8.500, 1998 | 1111 km,Tungurahua
 Chevrolet Corsa 1.6 ,5.700, 1998 | 374958 km,Azuay
 Dahihatsu Grand Move Station Vagon ,5.100, 1998 | 280000 km,Pichincha ( Quito )
 Ford F150 V6 4x4 ,8.000, 1998 | 286000 km,Pichincha ( Quito )
 Jeep Wrangler Jeep 4x4 Cj 7 ,11.200, 1998 | 102500 km,Azuay
 Suzuki Forsa Forsa 2 ,5.700, 1998 | 262935 km,Azuay
 Volkswagen Vento Vento 1.8 ,4.500, 1998 | 230000 km,Pichincha ( Quito )
 Mitsubishi Galant Mitsubishi Galant Vr ,10.500, 1998 | 340064 km,Imbabura
 Chevrolet Cavalier Automático ,6.000, 1998 | 356240 km,Guayas
 Chevrolet Vitara Vitara 98 Tres Prts ,7.000, 1998 | 111111 km,Azuay
 Daihatsu Terius Full 4x4 A/c ,7.500, 1998 | 1 km,Azuay
 Chevrolet Cheyenne Cheyenne Cabina Simp ,6.500, 1998 | 350000 km,Pichincha ( Quito )
 Bmw 328i Sw ,7.500, 1998 | 140000 km,Pichincha ( Quito )
 Chevrolet Cavalier 2.2 Full Con Extras ,5.200, 1998 | 262000 km,Tungurahua
 Mitsubishi Galant Galan Vr ,7.500, 1998 | 120000 km,Pichincha ( Quito )
 Daewoo Racer Gti ,3.500, 1998 | 306160 km,Pichincha ( Quito )
" Ford F-350 Año 98, Flamante ",7.400, 1998 | 1 km,Manabí
 Mitsubishi Mitsubishi Mitsubishi 4x4 ,8.500, 1998 | 1 km,El Oro
 Hyundai H100 H100 ,6.500, 1998 | 300000 km,Esmeraldas
 Honda Cr-v Japones ,8.300, 1998 | 100000 km,Guayas
 Ford Explorer Venezolana ,6.000, 1997 | 390 km,Manabí
 Chevrolet Mini Blazer Mini Blazer ,4.000, 1997 | 290000 km,Imbabura
 Honda Accord 2.2 ,6.000, 1997 | 296068 km,Pichincha ( Quito )
 Jeep Grand Cherokee 4x4 ,7.000, 1997 | 225000 km,El Oro
 Chevrolet Luv Chevrolet Luv ,8.200, 1997 | 375431 km,Pichincha ( Quito )
 Chevrolet Blazer Moderna ,5.500, 1997 | 357 km,Pichincha ( Quito )
 Mitsubishi Montero Jeep ,9.350, 1997 | 282800 km,Pichincha ( Quito )
 Chevrolet Forsa Forsa 2 Del 97 ,4.900, 1997 | 22 km,Azuay
 Ford Ranger Ranger 4x2 ,7.200, 1997 | 340000 km,Pichincha ( Quito )
 Dodge Ram Ram 1500 ,8.500, 1997 | 111111 km,Guayas
 Wolswagen Vento Vento A/c Al Dia ,3.800, 1997 | 21849 km,Guayas
" Mitsubishi Lancer Lancer 1,500cc Autom ",5.800, 1997 | 1 km,Guayas
 Mitsubishi Montero 1987 ,5.000, 1997 | 400000 km,Guayas
 Chevrolet Corsa Full Aire Acondicion ,4.500, 1997 | 200000 km,Manabí
